SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Phoenix Charter Academy (District) - Phoenix Charter Academy,04930505,15.2,0.6,70.1,12.8,0.0,0.6,0.6,45.7,54.3
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,04940205,29.4,5.5,20.9,40.0,3.8,0.4,0.0,43.0,57.0
Pioneer Valley - Bernardston Elem,07500006,0.5,1.4,3.2,91.0,0.5,0.0,3.6,52.7,47.3
Pioneer Valley - Northfield Elementary,07500008,1.4,0.3,3.1,93.8,0.0,0.3,1.0,52.4,47.6
Pioneer Valley - Pearl E Rhodes Elem,07500007,0.0,0.0,0.0,96.6,0.0,0.0,3.4,63.8,36.2
Pioneer Valley - Pioneer Valley Reg,07500505,0.4,0.2,2.2,96.1,0.4,0.0,0.7,49.4,50.6
Pioneer Valley - Warwick Community School,07500009,0.0,0.0,0.0,98.2,0.0,0.0,1.8,50.9,49.1
Pioneer Valley Chinese Immersion Charter(District) - Pioneer Valley Chinese Immersion Charter Scho,04970205,2.6,21.2,3.3,58.3,0.0,0.0,14.6,38.4,61.6
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public,04790505,5.9,2.0,9.0,77.3,0.2,0.0,5.6,41.0,59.0
Pittsfield - Allendale,02360010,6.7,3.5,4.5,81.2,0.6,0.0,3.5,48.9,51.1
Pittsfield - Crosby,02360065,15.4,0.2,10.4,69.9,0.0,0.0,4.1,57.1,42.9
Pittsfield - Egremont,02360035,9.6,1.4,4.7,80.9,0.2,0.0,3.1,50.2,49.8
Pittsfield - John T Reid Middle,02360305,13.1,1.3,8.1,74.1,0.3,0.0,3.2,50.2,49.8
Pittsfield - Morningside Comm Sch,02360055,14.6,1.7,19.0,57.3,0.5,0.0,6.8,51.2,48.8
Pittsfield - Pittsfield High,02360505,9.8,2.2,9.2,77.1,0.1,0.0,1.7,48.1,51.9
Pittsfield - Robert T. Capeless Elementary School,02360045,5.3,0.0,2.1,89.3,0.4,0.0,2.9,49.4,50.6
Pittsfield - Silvio O Conte Community,02360105,20.4,1.8,18.1,47.2,0.5,0.0,12.1,47.0,53.0
Pittsfield - Stearns,02360090,3.7,0.8,3.3,88.5,0.4,0.0,3.3,48.0,52.0
Pittsfield - Taconic High,02360510,10.3,1.2,4.9,82.0,0.2,0.0,1.5,53.5,46.5
Pittsfield - Theodore Herberg Middle,02360310,8.0,0.7,5.2,83.5,0.1,0.0,2.5,51.5,48.5
Pittsfield - Williams,02360100,4.2,4.2,4.5,84.0,0.3,0.0,2.7,50.3,49.7
Plainville - Anna Ware Jackson,02380010,0.8,5.7,4.1,87.3,0.2,0.0,1.8,56.1,43.9
Plainville - Beatrice H Wood Elem,02380005,1.5,3.6,3.3,89.3,0.3,0.0,2.1,53.9,46.1
Plymouth - Cold Spring,02390005,2.3,0.0,3.7,87.9,0.9,0.9,4.2,53.0,47.0
Plymouth - Federal Furnace Sch,02390011,2.8,0.9,4.5,87.3,0.2,0.5,3.8,49.8,50.2
Plymouth - Hedge,02390010,3.4,2.2,10.1,77.5,0.0,0.6,6.2,48.9,51.1
Plymouth - Indian Brook,02390012,0.0,0.6,1.1,95.4,0.0,0.2,2.8,49.6,50.4
Plymouth - Manomet Elementary,02390015,1.2,1.7,0.0,94.8,0.3,0.0,2.0,52.4,47.6
Plymouth - Mount Pleasant,02390003,0.0,1.4,2.1,90.8,0.0,0.0,5.6,61.3,38.7
Plymouth - Nathaniel Morton Elem,02390030,2.2,1.0,1.5,91.7,0.5,0.0,3.0,52.8,47.2
Plymouth - Plymouth Commun Intermed,02390405,3.2,1.4,2.8,90.2,0.6,0.2,1.6,51.3,48.7
Plymouth - Plymouth North High,02390505,4.2,1.2,3.8,88.5,0.6,0.1,1.6,50.2,49.8
Plymouth - Plymouth South High,02390515,1.8,0.5,1.9,94.0,0.4,0.4,1.0,54.6,45.4
Plymouth - Plymouth South Middle,02390305,1.6,1.0,0.8,93.6,0.6,0.1,2.2,50.3,49.7
Plymouth - South Elementary,02390046,1.6,1.2,2.5,90.2,0.5,0.1,3.8,46.7,53.3
Plymouth - West Elementary,02390047,0.7,3.0,0.7,94.3,0.0,0.0,1.2,51.9,48.1
Plympton - Dennett Elementary,02400010,0.8,0.8,0.4,98.0,0.0,0.0,0.0,51.0,49.0
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,04870550,50.9,5.1,25.6,14.2,0.0,0.0,4.2,49.7,50.3
Provincetown - Provincetown High,02420505,4.5,0.0,13.6,78.8,0.0,1.5,1.5,47.0,53.0
Provincetown - Veterans Memorial Elem,02420010,8.1,1.2,16.3,67.4,1.2,0.0,5.8,48.8,51.2
Quabbin - Hardwick Elem,07530005,0.7,0.0,3.3,92.6,0.0,0.4,3.0,48.7,51.3
Quabbin - Hubbardston Center,07530010,0.2,0.0,3.5,94.7,0.0,0.0,1.6,51.2,48.8
Quabbin - New Braintree Grade,07530020,0.0,0.0,2.6,97.4,0.0,0.0,0.0,59.2,40.8
Quabbin - Oakham Center,07530025,0.3,1.0,3.8,93.1,0.0,0.0,1.7,50.9,49.1
Quabbin - Quabbin Regional High School,07530505,1.1,1.1,1.8,92.8,0.3,0.0,2.9,49.2,50.8
Quabbin - Quabbin Regional Middle School,07530405,0.6,0.2,3.0,92.3,0.2,0.0,3.6,52.6,47.4
Quabbin - Ruggles Lane,07530030,0.4,0.6,1.9,95.0,0.2,0.0,1.9,51.3,48.7
Quaboag Regional - Quaboag Regional High,07780505,1.3,0.5,3.0,93.3,0.0,0.0,1.8,50.8,49.2
Quaboag Regional - Warren Elementary,07780005,0.8,0.4,3.9,93.9,0.0,0.0,1.0,55.2,44.8
Quaboag Regional - West Brookfield Elem,07780010,1.1,0.0,1.7,94.0,0.0,0.0,3.2,55.6,44.4
Quincy - Atherton Hough,02430040,2.8,6.3,4.7,84.2,0.4,0.0,1.6,51.0,49.0
Quincy - Atlantic Middle,02430305,3.1,43.3,3.5,48.4,0.2,0.2,1.3,52.7,47.3
Quincy - Beechwood Knoll Elem,02430020,0.0,32.7,1.2,64.7,0.3,0.0,1.2,48.3,51.7
Quincy - Broad Meadows Middle,02430310,6.5,16.1,5.1,69.6,0.0,0.3,2.4,55.1,44.9
Quincy - Central Middle,02430315,3.4,33.0,2.1,60.4,0.2,0.0,0.9,49.6,50.4
Quincy - Charles A Bernazzani Elem,02430025,1.1,18.6,3.4,71.7,0.0,1.1,4.0,50.9,49.1
Quincy - Clifford H Marshall Elem,02430055,8.6,37.9,4.3,43.6,0.2,0.4,5.0,50.5,49.5
Quincy - Francis W Parker,02430075,3.7,69.4,2.4,21.4,0.0,0.3,2.7,52.0,48.0
Quincy - Lincoln-Hancock Comm Sch,02430035,10.6,24.2,10.5,49.0,1.3,0.2,4.2,56.5,43.5
Quincy - Merrymount,02430060,3.4,13.1,2.8,79.1,0.0,0.0,1.6,55.5,44.5
Quincy - Montclair,02430065,3.6,53.4,3.3,36.9,0.0,0.0,2.8,49.9,50.1
Quincy - North Quincy High,02430510,3.3,36.6,2.9,56.5,0.1,0.1,0.5,51.2,48.8
Quincy - Point Webster Middle,02430325,10.5,26.3,8.6,52.0,0.8,0.0,1.9,49.9,50.1
Quincy - Quincy High,02430505,9.2,27.9,7.1,54.6,0.4,0.2,0.7,54.0,46.0
Quincy - Reay E Sterling Middle,02430320,11.7,19.0,12.0,53.8,0.3,0.0,3.2,53.2,46.8
Quincy - Snug Harbor Comm School,02430090,11.2,32.7,5.7,45.1,0.0,0.0,5.2,59.6,40.4
Quincy - Squantum,02430095,2.4,22.3,3.6,69.4,0.0,0.0,2.4,53.7,46.3
Quincy - Wollaston School,02430110,1.3,55.9,1.0,41.1,0.3,0.0,0.3,52.5,47.5
Ralph C Mahar - Ralph C Mahar Reg,07550505,1.3,1.5,1.4,92.4,0.0,0.0,3.3,51.5,48.5
Randolph - Elizabeth G Lyons Elem,02440020,47.2,16.9,7.3,25.1,0.8,0.0,2.5,53.7,46.3
Randolph - J F Kennedy Elem,02440018,51.8,14.7,9.7,18.1,0.7,0.2,4.8,56.3,43.7
Randolph - Margaret L Donovan,02440015,45.3,17.2,6.4,25.8,0.2,0.6,4.4,49.4,50.6
Randolph - Martin E Young Elem,02440040,55.2,16.5,9.9,14.9,0.5,0.3,2.6,53.1,46.9
Randolph - Randolph Community Middle,02440410,48.8,14.5,9.9,25.5,0.2,0.2,0.8,52.4,47.6
Randolph - Randolph High,02440505,57.3,18.2,8.1,14.3,0.4,0.8,0.8,55.8,44.2
Reading - Alice M Barrows,02460002,0.8,2.3,0.8,94.6,0.3,0.3,1.0,51.0,49.0
Reading - Arthur W Coolidge Middle,02460305,1.1,4.0,1.3,92.4,0.2,0.0,1.1,53.4,46.6
Reading - Birch Meadow,02460005,2.2,6.8,1.5,89.3,0.0,0.0,0.2,53.4,46.6
Reading - J Warren Killam,02460017,1.8,5.7,1.3,90.8,0.0,0.0,0.4,54.9,45.1
Reading - Joshua Eaton,02460010,0.7,3.2,1.1,93.4,0.0,0.0,1.6,50.2,49.8
Reading - Reading Memorial High,02460505,2.8,3.1,1.9,90.3,0.3,0.0,1.6,50.8,49.2
Reading - Walter S Parker Middle,02460310,0.9,4.6,1.6,91.3,0.2,0.2,1.2,50.0,50.0
Reading - Wood End Elementary School,02460020,2.9,1.2,0.3,95.1,0.0,0.0,0.6,54.9,45.1
Revere - A. C. Whelan Elementary School,02480003,3.9,6.0,29.5,56.2,0.4,0.1,3.8,53.5,46.5
Revere - Abraham Lincoln,02480025,3.6,4.5,33.5,53.3,0.7,0.0,4.3,55.2,44.8
Revere - Beachmont Veterans Memorial School,02480013,2.5,3.5,37.0,51.8,0.4,0.0,4.9,47.5,52.5
Revere - Garfield Elementary School,02480056,3.8,13.4,54.9,24.0,0.8,0.0,3.0,49.6,50.4
Revere - Garfield Middle School,02480057,4.7,9.9,54.1,26.5,0.9,0.0,3.8,53.7,46.3
Revere - Paul Revere,02480050,6.1,2.9,35.4,52.9,0.9,0.0,1.8,49.4,50.6
Revere - Revere High,02480505,3.5,8.5,36.2,48.0,0.7,0.1,3.0,50.8,49.2
Revere - Rumney Marsh Academy,02480014,4.2,4.6,35.9,52.0,0.6,0.0,2.8,55.8,44.2
Revere - Seacoast School,02480520,5.9,2.5,42.0,46.2,0.0,0.0,3.4,71.4,28.6
Revere - Susan B. Anthony Middle School,02480305,4.3,3.4,33.8,53.9,0.5,0.0,4.1,39.3,60.7
Revere - William McKinley,02480035,2.9,4.9,56.1,32.0,1.0,0.0,3.1,51.0,49.0
Richmond - Richmond Consolidated,02490005,0.6,2.3,2.3,94.2,0.0,0.0,0.6,44.2,55.8
Rising Tide Charter Public (District) - Rising Tide Charter Public School,04830305,2.6,1.3,2.2,90.1,0.3,0.0,3.5,50.3,49.7
River Valley Charter (District) - River Valley Charter School,04820050,0.7,3.1,2.8,89.9,0.0,0.0,3.5,45.6,54.4
Robert M. Hughes Academy Charter Public (District) - Robert M. Hughes Academy Charter Public Schoo,04510550,73.7,0.0,21.5,2.2,0.5,2.2,0.0,41.9,58.1
Rochester - Rochester Memorial,02500005,3.0,0.2,1.0,94.0,0.0,0.0,1.8,53.8,46.2
Rockland - Jefferson Elementary School,02510060,2.4,1.0,6.6,84.5,0.5,0.0,5.0,50.9,49.1
Rockland - John W Rogers Middle,02510305,3.5,0.9,5.8,89.0,0.2,0.0,0.7,53.1,46.9
Rockland - Memorial Park,02510020,1.7,1.0,7.5,88.8,0.0,0.0,1.0,52.5,47.5
Rockland - R Stewart Esten,02510025,5.4,0.5,4.8,86.8,0.5,0.0,1.9,57.3,42.7
Rockland - Rockland Senior High,02510505,4.3,1.5,4.0,87.7,0.3,0.0,2.3,52.3,47.7
Rockport - Rockport Elementary,02520005,2.3,0.8,1.5,94.0,0.0,0.3,1.3,54.8,45.3
Rockport - Rockport High,02520510,1.2,1.5,5.7,87.3,0.6,0.0,3.6,49.2,50.8
Rockport - Rockport Middle,02520305,0.8,1.2,2.0,94.3,0.0,0.0,1.6,54.5,45.5
Rowe - Rowe Elem,02530005,0.0,0.0,4.6,92.3,0.0,0.0,3.1,47.7,52.3
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,04840505,61.8,0.0,37.0,0.0,0.0,0.0,1.2,50.0,50.0
Sabis International Charter (District) - Sabis International Charter School,04410505,30.7,1.7,28.6,34.1,0.0,0.0,4.9,47.0,53.0
Salem - Bates,02580003,3.4,3.1,24.0,67.0,0.0,0.0,2.5,52.3,47.7
Salem - Bentley,02580005,6.2,4.5,39.6,44.9,0.3,0.0,4.5,51.1,48.9
Salem - Carlton,02580015,9.8,0.6,33.3,54.0,0.0,0.0,2.3,48.3,51.7
Salem - Collins Middle,02580305,3.7,3.4,28.9,59.2,0.5,0.2,4.2,51.0,49.0
Salem - Horace Mann Laboratory,02580030,8.5,0.0,34.3,52.2,0.3,0.0,4.7,47.5,52.5
Salem - Nathaniel Bowditch,02580025,3.7,0.2,50.4,40.2,0.2,0.0,5.3,52.2,47.8
Salem - Salem Early Childhood,02580001,3.2,7.3,22.6,59.7,0.0,0.0,7.3,62.1,37.9
Salem - Salem High,02580505,4.4,3.7,36.2,52.9,0.2,0.0,2.6,51.5,48.5
Salem - Saltonstall School,02580050,4.0,1.7,19.1,72.5,0.0,0.2,2.5,49.8,50.2
Salem - Witchcraft Heights,02580070,1.6,7.2,19.9,66.5,0.0,0.0,4.8,54.3,45.7
Salem Academy Charter (District) - Salem Academy Charter School,04850485,10.3,2.3,32.2,55.0,0.0,0.0,0.3,46.9,53.1
Sandwich - Forestdale,02610010,0.9,1.5,1.1,96.0,0.5,0.0,0.0,51.6,48.4
Sandwich - Henry T Wing,02610005,0.4,2.6,0.6,96.3,0.1,0.0,0.0,54.7,45.3
Sandwich - Oak Ridge,02610025,1.3,2.3,0.2,96.3,0.0,0.0,0.0,50.3,49.7
Sandwich - Sandwich High,02610505,0.9,1.1,0.7,97.2,0.0,0.0,0.0,48.6,51.4
Saugus - Belmonte Saugus Middle,02620305,2.3,2.4,7.8,85.8,0.4,0.1,1.2,49.6,50.4
Saugus - Douglas Waybright,02620067,3.0,3.4,7.6,84.8,0.8,0.0,0.4,57.0,43.0
Saugus - Lynnhurst,02620040,2.9,2.2,8.7,86.2,0.0,0.0,0.0,46.7,53.3
Saugus - Oaklandvale,02620050,3.8,5.9,8.9,78.1,0.8,0.0,2.5,52.3,47.7
Saugus - Saugus High,02620505,3.2,4.4,6.7,84.4,0.3,0.0,1.1,47.7,52.3
Saugus - Veterans Memorial,02620065,3.0,3.8,9.2,82.8,0.0,0.8,0.3,52.5,47.5
Savoy - Savoy Elem,02630010,2.4,0.0,4.8,83.3,0.0,0.0,9.5,40.5,59.5
Scituate - Cushing Elementary,02640007,1.4,0.7,2.5,93.7,0.0,0.2,1.6,47.7,52.3
Scituate - Gates Intermediate School,02640305,2.3,0.6,0.4,94.2,0.0,0.0,2.5,48.2,51.8
Scituate - Hatherly Elementary,02640010,3.3,1.4,0.0,93.8,0.0,0.8,0.8,51.5,48.5
Scituate - Jenkins Elementary School,02640015,2.2,0.9,0.5,94.3,0.0,0.0,2.0,50.5,49.5
Scituate - Scituate High School,02640505,2.5,0.8,0.7,95.3,0.1,0.0,0.7,50.4,49.6
Scituate - Wampatuck Elementary,02640020,1.4,0.7,0.0,97.7,0.0,0.0,0.2,52.4,47.6
Seekonk - Dr. Kevin M. Hurley Middle School,02650405,0.5,1.8,2.1,94.5,0.0,0.0,1.1,52.8,47.2
Seekonk - George R Martin,02650007,1.7,2.9,3.5,90.7,0.0,0.0,1.2,47.6,52.4
Seekonk - Mildred Aitken School,02650015,0.6,1.3,1.5,95.3,0.0,0.0,1.3,48.1,51.9
Seekonk - Seekonk High,02650505,0.8,1.7,2.6,92.1,0.2,0.0,2.6,48.9,51.1
Seven Hills Charter Public (District) - Seven Hills Charter School,04860105,31.9,1.3,49.9,10.0,0.3,0.0,6.5,48.0,52.0
Sharon - Cottage Street,02660005,7.5,15.2,5.7,65.8,0.0,0.0,5.7,52.6,47.4
Sharon - East Elementary,02660010,4.6,14.5,2.9,74.8,0.0,0.0,3.3,52.0,48.0
Sharon - Heights Elementary,02660015,5.8,21.3,4.4,64.9,0.2,0.0,3.5,53.0,47.0
Sharon - Sharon High,02660505,4.8,12.1,1.6,80.3,0.0,0.0,1.2,48.1,51.9
Sharon - Sharon Middle,02660305,5.9,14.3,2.9,74.5,0.0,0.0,2.5,49.9,50.1
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Voc Tech High School,08710605,0.8,0.2,2.6,93.8,0.3,0.0,2.2,59.2,40.8
Sherborn - Pine Hill,02690010,2.0,2.9,0.7,90.0,0.0,0.0,4.4,48.2,51.8
Shirley - Lura A White,02700010,1.5,2.8,5.8,87.4,0.0,0.0,2.5,51.8,48.2
Shirley - Shirley Middle School,02700305,4.3,2.9,5.8,86.0,0.5,0.0,0.5,45.9,54.1
Shrewsbury - Beal School,02710005,1.1,6.3,1.9,88.2,0.8,0.0,1.6,53.4,46.6
Shrewsbury - Calvin Coolidge,02710015,1.6,16.8,8.0,72.3,0.5,0.0,0.8,53.6,46.4
Shrewsbury - Floral Street School,02710020,1.0,17.6,4.4,74.9,0.0,0.3,1.9,53.8,46.2
Shrewsbury - Oak Middle School,02710030,1.4,10.8,3.6,83.2,0.2,0.0,0.7,51.5,48.5
Shrewsbury - Parker Road Preschool,02710040,0.9,10.0,5.2,82.5,0.5,0.0,0.9,54.5,45.5
Shrewsbury - Sherwood Middle School,02710305,1.4,12.4,5.0,79.8,0.2,0.0,1.1,49.3,50.7
Shrewsbury - Shrewsbury Sr High,02710505,3.1,9.0,4.0,82.5,0.1,0.1,1.3,47.3,52.7
Shrewsbury - Spring Street,02710035,0.0,7.5,1.3,89.8,0.0,0.0,1.3,49.9,50.1
Shrewsbury - Walter J Paton,02710025,0.6,10.1,2.0,84.4,0.0,0.3,2.8,49.7,50.3
Shutesbury - Shutesbury Elementary,02720005,1.9,0.6,4.5,84.4,0.6,0.0,7.8,55.2,44.8
Silver Hill Horace Mann Charter (District) - Silver Hill Horace Mann Charter School,04770010,3.6,0.9,21.7,73.3,0.0,0.2,0.4,49.4,50.6
Silver Lake - Silver Lake Reg High,07600505,1.4,0.6,0.9,97.0,0.1,0.0,0.0,53.3,46.7
Silver Lake - Silver Lake Regional Middle School,07600405,1.6,0.8,0.3,97.2,0.0,0.0,0.0,52.1,47.9
Smith Leadership Academy Charter Public (District) - Smith Leadership Academy Charter Public Schoo,04190305,85.5,0.0,13.3,0.6,0.0,0.0,0.6,55.2,44.8
Somerset - Chace Street,02730005,0.0,1.1,1.7,95.2,0.0,0.0,2.0,53.4,46.6
Somerset - North Elementary,02730008,0.6,1.5,2.2,94.8,0.0,0.2,0.6,53.1,46.9
Somerset - Somerset High,02730505,1.1,1.1,1.1,94.8,0.0,0.1,1.8,47.1,52.9
Somerset - Somerset Middle School,02730305,0.8,1.3,1.8,94.4,0.0,0.3,1.3,52.2,47.8
Somerset - South,02730015,0.4,1.3,0.0,95.6,0.0,0.4,2.2,48.5,51.5
Somerset - Wilbur,02730025,1.3,0.7,0.7,97.3,0.0,0.0,0.0,49.0,51.0
Somerville - Albert F. Argenziano School at Lincoln Park,02740087,8.7,14.5,45.3,30.4,0.2,0.2,0.8,54.7,45.3
Somerville - Arthur D Healey,02740075,18.0,6.6,32.0,42.3,0.0,0.0,1.1,53.7,46.3
Somerville - Benjamin G Brown,02740015,2.7,17.3,10.2,65.9,0.0,0.0,3.9,52.5,47.5
Somerville - Capuano ECC,02740005,7.8,8.1,45.6,36.8,0.0,0.0,1.8,54.7,45.3
Somerville - E Somerville Community,02740111,9.3,4.9,66.1,19.2,0.0,0.0,0.4,48.5,51.5
Somerville - Full Circle High School,02740510,25.6,0.0,17.9,56.4,0.0,0.0,0.0,64.1,35.9
Somerville - John F Kennedy,02740083,13.4,7.8,18.0,59.2,0.2,0.4,0.9,56.6,43.4
Somerville - Next Wave Junior High,02740410,10.0,0.0,40.0,50.0,0.0,0.0,0.0,70.0,30.0
Somerville - Somerville High,02740505,14.5,10.4,33.9,40.0,0.4,0.1,0.7,50.3,49.7
Somerville - West Somerville Neighborhood,02740115,18.6,9.9,18.3,51.1,0.0,0.0,2.2,58.8,41.2
Somerville - Winter Hill Community,02740120,19.0,12.9,38.4,27.6,0.5,0.0,1.6,51.5,48.5
South Hadley - Michael E. Smith Middle School,02780305,2.1,1.5,7.5,85.4,0.3,0.3,3.0,45.7,54.3
South Hadley - Mosier,02780020,0.9,1.1,4.4,88.6,0.2,0.2,4.6,48.9,51.1
South Hadley - Plains Elementary,02780015,3.0,3.0,7.3,82.0,0.0,0.0,4.6,49.4,50.6
South Hadley - South Hadley High,02780505,1.9,1.6,6.8,86.9,0.4,0.0,2.4,52.9,47.1
South Middlesex Regional Vocational Technical - Joseph P Keefe Tech HS,08290605,5.5,0.5,48.3,44.9,0.3,0.0,0.6,60.0,40.0
South Shore Charter Public (District) - South Shore Charter Public School,04880550,22.3,3.1,1.5,69.7,0.0,0.0,3.4,53.8,46.2
South Shore Regional Vocational Technical - So Shore Voc Tech High,08730605,1.5,0.2,2.7,94.3,0.0,0.2,1.2,66.6,33.4
Southampton - William E Norris,02750005,0.5,0.2,2.7,93.9,0.0,0.0,2.7,51.0,49.0
Southborough - Albert S. Woodward Memorial School,02760050,0.0,11.0,3.0,83.9,0.0,0.6,1.5,51.0,49.0
Southborough - Margaret A Neary,02760020,0.8,10.5,1.7,86.2,0.6,0.0,0.3,49.7,50.3
Southborough - Mary E Finn School,02760008,0.0,11.3,3.9,81.1,0.0,0.0,3.7,54.4,45.6
Southborough - P Brent Trottier,02760305,1.2,4.8,1.0,91.5,0.2,0.2,1.2,50.8,49.2
Southbridge - Charlton Street,02770005,2.2,1.6,28.4,67.8,0.0,0.0,0.0,50.3,49.7
Southbridge - Eastford Road,02770010,0.5,1.4,45.0,52.0,0.9,0.0,0.2,48.0,52.0
Southbridge - Mary E Wells Jr High,02770305,1.5,1.9,41.8,54.8,0.0,0.0,0.0,51.8,48.2
Southbridge - Southbridge High,02770505,4.3,1.4,51.7,42.2,0.0,0.0,0.5,53.6,46.4
Southbridge - West Street,02770020,1.5,1.0,43.7,53.4,0.0,0.0,0.5,48.5,51.5
Southeastern Regional Vocational Technical - Southeastern Reg Voc Tech,08720605,25.4,0.6,9.8,60.6,0.5,0.4,2.7,57.8,42.2
Southern Berkshire - Monterey,07650015,0.0,0.0,0.0,66.7,0.0,0.0,33.3,33.3,66.7
Southern Berkshire - Mt Everett Regional,07650505,2.8,1.0,3.3,90.8,0.0,0.0,2.3,52.0,48.0
Southern Berkshire - New Marlborough Central,07650018,0.0,0.0,2.5,96.2,1.3,0.0,0.0,57.0,43.0
Southern Berkshire - South Egremont,07650030,0.0,0.0,0.0,94.1,0.0,0.0,5.9,52.9,47.1
Southern Berkshire - Undermountain,07650035,0.3,0.8,4.1,88.4,0.0,0.0,6.6,53.2,46.8
Southern Worcester County Regional Vocational Technical - Bay Path Reg Voc Tech H S,08760605,0.1,0.3,8.9,90.4,0.1,0.0,0.3,59.1,40.9
Southwick-Tolland - Powder Mill,07660305,2.2,0.9,2.9,92.4,0.3,0.2,1.0,50.9,49.1
Southwick-Tolland - Southwick-Tolland Regional High,07660505,2.4,0.7,2.4,93.2,0.3,0.0,0.9,48.3,51.7
Southwick-Tolland - Woodland Elementary,07660010,1.4,0.8,2.2,94.4,0.2,0.0,1.1,53.9,46.1
Spencer-E Brookfield - David Prouty High,07670505,1.0,1.0,3.7,92.5,0.2,0.0,1.4,46.6,53.4
Spencer-E Brookfield - East Brookfield Elementary,07670008,0.5,1.0,3.3,93.8,0.0,0.0,1.4,47.6,52.4
Spencer-E Brookfield - Knox Trail Junior High,07670415,1.9,0.6,5.7,89.9,0.0,0.0,1.9,56.0,44.0
Spencer-E Brookfield - Lake Street,07670010,0.9,0.3,6.7,89.5,0.3,0.0,2.3,52.3,47.7
Spencer-E Brookfield - Maple Street School,07670005,0.5,0.5,6.0,92.4,0.0,0.0,0.5,56.5,43.5
Spencer-E Brookfield - Wire Village School,07670040,0.5,0.9,4.5,91.2,0.2,0.0,2.6,53.8,46.2
Springfield - Alfred G Zanetti,02810095,27.0,1.3,44.8,19.1,0.0,0.0,7.9,49.7,50.3
Springfield - Alice B Beal Elem,02810175,18.9,9.3,35.1,33.8,0.0,0.0,3.0,54.6,45.4
Springfield - Arthur T Talmadge,02810165,34.5,2.8,30.2,24.2,0.0,0.0,8.2,51.2,48.8
Springfield - Boland School,02810010,11.9,1.6,71.4,11.6,0.0,0.0,3.4,53.5,46.5
Springfield - Brightwood,02810025,11.3,0.0,84.9,3.4,0.0,0.0,0.5,51.2,48.8
Springfield - Chestnut Street Middle,02810310,10.8,1.4,77.2,8.4,0.2,0.0,2.0,50.0,50.0
Springfield - Daniel B Brunton,02810035,20.3,2.2,48.7,25.8,0.0,0.0,3.0,53.5,46.5
Springfield - Dryden Memorial,02810125,21.0,3.8,41.4,28.3,0.0,0.3,5.2,47.2,52.8
Springfield - Elias Brookings,02810030,24.5,1.1,57.9,9.6,0.0,0.0,6.9,48.5,51.5
Springfield - Forest Park Middle,02810325,20.6,5.8,58.2,12.2,0.0,0.0,3.1,50.1,49.9
Springfield - Frank H Freedman,02810075,21.5,3.6,52.0,14.7,0.0,0.0,8.2,46.6,53.4
Springfield - Frederick Harris,02810080,16.8,2.6,45.9,28.5,0.0,0.0,6.1,55.2,44.8
Springfield - Gerena,02810195,10.9,0.3,80.0,6.2,0.0,0.0,2.6,52.8,47.2
Springfield - Glenwood,02810065,12.9,1.6,55.3,26.2,0.3,0.0,3.6,48.2,51.8
Springfield - Glickman Elementary,02810068,23.8,1.7,39.9,27.6,0.0,0.0,7.0,57.7,42.3
Springfield - High School Of Commerce,02810510,29.1,1.4,59.9,7.1,0.1,0.1,2.3,50.1,49.9
Springfield - High School/Science-Tech,02810530,24.2,2.2,59.4,11.1,0.0,0.1,3.1,53.4,46.6
Springfield - Hiram L Dorman,02810050,25.9,3.1,47.8,12.2,0.3,0.0,10.6,52.2,47.8
Springfield - Homer Street,02810085,28.2,1.2,62.5,2.9,0.0,0.0,5.1,48.7,51.3
Springfield - Indian Orchard Elem,02810100,19.3,0.5,49.6,24.2,0.0,0.0,6.4,52.1,47.9
Springfield - John F Kennedy Middle,02810328,30.8,0.5,56.8,7.8,0.0,0.0,4.1,49.5,50.5
Springfield - John J Duggan Middle,02810320,32.1,2.6,41.6,17.9,0.0,0.0,5.8,57.4,42.6
Springfield - Kensington Avenue,02810110,18.2,3.8,68.2,7.9,0.0,0.0,1.9,51.9,48.1
Springfield - Liberty,02810115,12.6,1.4,67.5,14.3,0.0,0.0,4.2,52.8,47.2
Springfield - Lincoln,02810120,15.1,1.2,76.2,5.0,0.0,0.0,2.5,52.7,47.3
Springfield - M Marcus Kiley Middle,02810330,19.5,1.1,60.3,16.4,0.0,0.0,2.7,51.7,48.3
Springfield - Margaret C Ells,02810060,32.4,0.5,43.3,18.1,0.0,0.0,5.7,58.6,41.4
Springfield - Mary M Lynch,02810140,23.7,1.1,42.7,26.5,0.0,0.0,6.1,53.0,47.0
Springfield - Mary M Walsh,02810155,13.6,3.1,54.2,22.4,0.0,0.0,6.6,58.7,41.3
Springfield - Mary O Pottenger,02810145,15.3,1.5,59.4,19.5,0.0,0.0,4.4,50.9,49.1
Springfield - Milton Bradley School,02810023,16.3,0.2,74.0,4.6,0.0,0.0,4.8,53.2,46.8
Springfield - Putnam Voc Tech High Sch,02810620,27.1,1.5,56.8,11.8,0.1,0.1,2.6,46.8,53.2
