SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Mendon-Upton - Henry P Clough,07100179,0.2,0.6,2.4,94.5,0.0,0.0,2.2,50.0,50.0
Mendon-Upton - Memorial School,07100001,0.6,2.6,3.7,89.4,0.0,0.0,3.7,50.2,49.8
Mendon-Upton - Miscoe Hill School,07100015,0.4,1.7,1.6,94.9,0.0,0.0,1.6,50.5,49.5
Mendon-Upton - Nipmuc Regional High,07100510,1.5,0.8,1.6,94.1,0.1,0.3,1.5,47.5,52.5
Methuen - Comprehensive Grammar School,01810050,1.1,3.6,27.1,66.4,0.0,0.1,1.7,53.3,46.7
Methuen - Donald P Timony Grammar,01810060,2.5,5.1,35.8,54.6,0.3,0.0,1.6,53.0,47.0
Methuen - Marsh Grammar School,01810030,1.5,3.5,18.5,75.3,0.1,0.1,1.1,50.6,49.4
Methuen - Methuen High,01810505,2.6,2.5,26.7,65.5,0.6,0.0,2.1,50.4,49.6
Methuen - Pleasant Valley School,01810004,2.9,17.6,14.7,64.7,0.0,0.0,0.0,55.9,44.1
Methuen - Tenney Grammar School,01810055,4.1,2.8,35.6,55.3,0.3,0.1,1.8,50.3,49.7
Middleborough - Henry B. Burkland Elementary School,01820008,1.3,0.9,5.5,88.2,1.0,0.0,3.0,51.4,48.6
Middleborough - John T. Nichols Middle,01820305,2.2,0.5,3.2,91.3,0.3,0.0,2.5,53.8,46.2
Middleborough - Mary K. Goode Elementary School,01820010,1.7,1.0,2.6,91.4,0.3,0.0,2.9,51.2,48.8
Middleborough - Memorial Early Childhood Center,01820011,0.0,1.5,4.2,87.7,1.2,0.0,5.4,50.6,49.4
Middleborough - Middleborough High,01820505,2.8,1.5,2.9,89.0,0.7,0.0,3.1,51.9,48.1
Middleton - Fuller Meadow,01840003,0.4,1.5,3.0,93.2,0.0,0.0,1.9,51.5,48.5
Middleton - Howe-Manning,01840005,0.4,5.0,2.8,90.7,0.0,0.2,0.9,53.0,47.0
Milford - Brookside,01850065,1.3,2.2,22.1,69.7,1.7,0.0,3.0,52.4,47.6
Milford - Memorial,01850010,1.8,3.3,25.2,64.8,2.0,0.0,2.9,53.5,46.5
Milford - Milford High,01850505,2.4,3.3,11.4,81.6,0.9,0.1,0.3,50.3,49.7
Milford - Milford Middle East,01850310,1.5,0.9,10.6,85.8,0.3,0.3,0.6,51.2,48.8
Milford - Shining Star Early Childhood Center,01850075,0.6,5.0,12.5,78.1,0.6,0.0,3.1,55.6,44.4
Milford - Stacy Middle,01850305,2.2,3.2,18.7,73.3,1.4,0.1,1.1,50.5,49.5
Milford - Woodland,01850090,2.1,2.4,18.5,71.3,2.3,0.0,3.4,49.5,50.5
Millbury - Elmwood Street,01860017,0.8,2.5,6.0,86.5,0.0,0.0,4.2,46.0,54.0
Millbury - Millbury Junior/Senior High,01860505,1.7,1.2,4.5,88.3,0.3,0.1,3.9,52.7,47.3
Millbury - Raymond E. Shaw Elementary,01860025,0.5,0.8,5.4,90.8,0.5,0.0,2.0,47.4,52.6
Millis - Clyde F Brown,01870005,0.6,2.8,4.2,88.9,0.3,0.0,3.1,54.8,45.2
Millis - Millis High School,01870505,1.6,2.1,1.3,92.6,0.8,0.5,1.1,51.7,48.3
Millis - Millis Middle,01870020,1.2,1.6,2.3,92.2,0.7,0.2,1.8,48.2,51.8
Milton - Charles S Pierce Middle,01890410,21.2,5.1,3.2,67.0,0.0,0.6,2.9,47.5,52.5
Milton - Collicot,01890005,5.0,5.5,2.7,84.6,0.2,0.3,1.9,52.9,47.1
Milton - Cunningham School,01890007,9.9,5.3,1.3,81.9,0.0,0.0,1.5,50.0,50.0
Milton - Glover,01890010,7.2,6.0,6.2,78.2,0.2,0.4,1.9,51.2,48.8
Milton - Milton High,01890505,26.6,5.8,5.1,61.6,0.0,0.1,0.9,50.5,49.5
Milton - Tucker,01890020,39.1,3.4,9.0,45.6,0.0,0.0,2.9,58.6,41.4
Minuteman Regional Vocational Technical - Minuteman Regional High,08300605,5.4,2.6,6.8,83.0,0.0,0.0,2.2,68.8,31.2
Mohawk Trail - Buckland-Shelburne Regional,07170005,0.0,1.0,0.5,94.6,1.0,0.0,2.9,49.0,51.0
Mohawk Trail - Colrain Central,07170010,2.7,0.0,2.7,93.8,0.0,0.0,0.9,51.8,48.2
Mohawk Trail - Heath Elementary,07170015,0.0,0.0,12.5,87.5,0.0,0.0,0.0,59.4,40.6
Mohawk Trail - Mohawk Trail Regional High,07170505,1.3,1.5,3.5,91.2,0.2,0.0,2.4,48.4,51.6
Mohawk Trail - Sanderson Academy,07170020,0.0,1.6,4.0,91.9,0.0,0.0,2.4,48.4,51.6
Monson - Granite Valley Middle,01910310,0.4,0.6,1.9,95.9,0.0,0.0,1.1,49.1,50.9
Monson - Monson Innovation High School,01910505,1.2,0.3,1.8,94.4,0.0,0.6,1.8,46.6,53.4
Monson - Quarry Hill Community School,01910025,0.0,0.8,1.8,94.5,0.2,1.0,1.8,49.6,50.4
Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,08320605,1.3,2.1,12.3,79.2,0.1,0.1,4.9,54.3,45.7
Mount Greylock - Mt Greylock Regional High,07150505,1.7,1.5,1.9,91.1,0.2,0.0,3.6,52.6,47.4
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,16.5,13.8,5.0,61.1,0.3,0.0,3.3,46.9,53.1
Nahant - Johnson,01960010,0.5,3.9,3.4,91.7,0.0,0.0,0.5,48.5,51.5
Nantucket - Cyrus Peirce,01970010,15.0,1.3,11.0,70.7,0.0,0.0,2.0,50.3,49.7
Nantucket - Nantucket Elementary,01970005,13.1,0.8,18.6,62.2,0.2,0.3,4.7,49.0,51.0
Nantucket - Nantucket High,01970505,13.4,3.8,11.3,70.3,0.0,0.0,1.3,55.4,44.6
Narragansett - Baldwinville Elementary,07200005,0.0,0.4,1.6,95.9,0.0,0.4,1.6,48.4,51.6
Narragansett - Narragansett Middle,07200305,0.2,0.4,1.7,93.8,0.8,0.2,3.0,51.5,48.5
Narragansett - Narragansett Regional High,07200505,0.7,0.2,1.8,94.2,0.2,0.2,2.7,45.8,54.2
Narragansett - Phillipston Memorial,07200003,1.4,0.0,2.1,93.8,0.7,0.7,1.4,49.3,50.7
Narragansett - Templeton Center,07200020,1.9,0.0,1.0,97.1,0.0,0.0,0.0,55.3,44.7
Nashoba - Center School,07250020,0.0,3.9,2.8,91.0,0.0,0.0,2.2,47.2,52.8
Nashoba - Florence Sawyer School,07250025,0.8,3.5,3.3,90.3,0.0,0.0,2.1,47.3,52.7
Nashoba - Hale,07250310,0.3,2.9,3.2,88.9,0.3,0.3,4.1,47.8,52.2
Nashoba - Luther Burbank Middle School,07250305,0.4,1.2,5.6,89.6,0.8,0.0,2.4,51.8,48.2
Nashoba - Mary Rowlandson Elementary,07250010,2.0,2.8,3.8,88.6,0.0,0.4,2.4,54.6,45.4
Nashoba - Nashoba Regional,07250505,1.3,2.6,2.5,90.6,0.2,0.0,3.0,53.9,46.1
Nashoba - Pompositticut,07250015,0.3,2.8,2.1,94.8,0.0,0.0,0.0,49.7,50.3
Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,08520605,0.9,0.3,5.2,91.7,0.1,0.4,1.3,59.2,40.8
Natick - Bennett-Hemenway,01980005,1.9,9.1,0.5,86.4,0.5,0.2,1.5,54.6,45.4
Natick - Brown,01980010,2.8,13.3,4.7,74.6,0.0,0.0,4.7,48.0,52.0
Natick - J F Kennedy Middle School,01980305,1.7,6.8,1.7,86.7,0.0,0.0,3.1,53.4,46.6
Natick - Johnson,01980031,1.7,2.5,1.7,91.7,0.0,0.0,2.5,47.5,52.5
Natick - Lilja Elementary,01980035,2.6,3.1,2.6,87.2,0.0,0.0,4.4,51.0,49.0
Natick - Memorial,01980043,0.2,4.0,1.1,90.8,0.0,0.0,3.8,51.7,48.3
Natick - Natick High,01980505,4.0,4.9,4.1,83.5,0.0,0.2,3.4,53.3,46.7
Natick - Wilson Middle,01980310,2.3,3.9,3.5,88.3,0.0,0.0,2.0,49.0,51.0
Nauset - Nauset Regional High,06600505,2.4,1.8,3.1,91.6,0.4,0.2,0.4,50.9,49.1
Nauset - Nauset Regional Middle,06600305,3.9,2.3,3.7,87.5,0.5,0.5,1.6,48.8,51.2
Needham - Broadmeadow,01990005,1.9,6.9,3.9,82.0,0.2,0.0,5.1,48.8,51.2
Needham - High Rock School,01990410,4.1,5.5,4.8,83.8,0.0,0.2,1.6,52.9,47.1
Needham - Hillside Elementary,01990035,4.1,7.4,6.8,77.0,0.2,0.0,4.5,47.4,52.6
Needham - John Eliot,01990020,2.9,13.2,2.7,77.3,0.0,0.0,3.9,49.9,50.1
Needham - Needham High,01990505,2.4,5.5,2.5,86.6,0.1,0.0,2.9,51.1,48.9
Needham - Newman Elementary,01990050,2.7,7.4,6.3,80.9,0.0,0.0,2.7,54.7,45.3
Needham - Pollard Middle,01990405,3.1,6.3,3.4,84.7,0.1,0.0,2.4,49.2,50.8
Needham - William Mitchell,01990040,1.7,5.2,2.3,88.2,0.2,0.0,2.5,46.7,53.3
Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,54.5,3.0,18.8,19.8,0.5,0.0,3.5,50.0,50.0
New Bedford - Abraham Lincoln,02010095,6.7,0.8,23.7,61.5,0.7,0.4,6.1,52.6,47.4
New Bedford - Alfred J Gomes,02010063,15.1,0.9,47.7,30.7,0.3,0.6,4.5,51.5,48.5
New Bedford - Betsey B Winslow,02010140,9.8,3.2,8.4,70.9,0.7,0.0,7.0,55.1,44.9
New Bedford - Carlos Pacheco,02010105,14.9,0.6,47.6,30.1,1.2,0.0,5.7,51.2,48.8
New Bedford - Casimir Pulaski,02010123,4.2,1.0,11.8,74.6,0.2,0.2,8.2,55.9,44.1
New Bedford - Charles S Ashley,02010010,3.6,0.0,12.7,79.5,0.3,0.6,3.3,54.8,45.2
New Bedford - Elizabeth Carter Brooks,02010015,10.8,2.2,31.7,47.4,1.1,1.1,5.6,48.1,51.9
New Bedford - Ellen R Hathaway,02010075,14.1,0.9,28.6,45.1,0.9,0.0,10.3,54.5,45.5
New Bedford - Elwyn G Campbell,02010020,4.0,0.4,34.8,54.9,0.0,1.2,4.7,53.0,47.0
New Bedford - Hayden/McFadden,02010078,12.6,0.5,49.0,31.3,0.5,0.4,5.6,52.4,47.6
New Bedford - Horatio A Kempton,02010085,5.3,0.0,20.4,66.4,0.0,0.0,8.0,58.4,41.6
New Bedford - James B Congdon,02010040,8.0,0.0,24.1,61.7,0.0,1.1,5.1,48.5,51.5
New Bedford - Jireh Swift,02010130,5.1,0.4,12.7,77.5,0.4,0.4,3.4,49.6,50.4
New Bedford - John Avery Parker,02010115,15.9,0.7,33.7,39.3,0.7,0.4,9.3,52.2,47.8
New Bedford - John B Devalles,02010050,11.1,0.5,32.3,49.9,0.5,0.0,5.8,50.1,49.9
New Bedford - John Hannigan,02010070,8.1,0.0,53.2,30.6,0.5,0.5,7.2,54.5,45.5
New Bedford - Keith Middle School,02010405,15.1,0.4,34.2,42.2,0.9,0.2,7.0,53.6,46.4
New Bedford - New Bedford High,02010505,15.5,1.1,26.4,46.7,1.7,0.9,7.9,51.6,48.4
New Bedford - Normandin Middle School,02010410,6.5,0.8,22.5,64.3,0.4,0.7,4.9,51.1,48.9
New Bedford - Roosevelt Middle School,02010415,9.7,0.9,37.9,46.0,0.1,0.6,4.8,52.6,47.4
New Bedford - Sgt Wm H Carney Academy,02010045,19.9,1.6,26.6,44.2,0.7,0.1,6.9,54.9,45.1
New Bedford - Thomas R Rodman,02010125,17.4,0.0,32.6,47.1,0.7,0.0,2.2,54.3,45.7
New Bedford - Trinity Day Academy,02010510,15.4,0.0,20.5,53.8,0.0,0.0,10.3,76.9,23.1
New Bedford - Whaling City Junior/Senior High School,02010515,28.6,0.0,30.0,31.4,0.0,5.7,4.3,84.3,15.7
New Bedford - William H Taylor,02010135,3.9,0.4,15.8,72.2,0.0,0.4,7.3,56.8,43.2
New Leadership Charter (District) - New Leadership Charter School,04710405,53.5,0.4,37.6,8.1,0.0,0.2,0.2,45.3,54.7
New Salem-Wendell - Swift River,07280015,0.0,2.1,4.3,90.0,0.0,0.0,3.6,52.1,47.9
Newburyport - Edward G. Molin Elementary School,02040030,1.1,1.7,2.6,92.9,0.0,0.0,1.7,47.7,52.3
Newburyport - Francis T Bresnahan Elementary,02040005,0.8,0.8,1.4,94.8,0.0,0.0,2.2,54.2,45.8
Newburyport - George W Brown,02040010,1.6,4.1,1.2,91.8,0.0,0.0,1.2,49.8,50.2
Newburyport - Newburyport High,02040505,0.6,1.7,2.4,93.5,0.0,0.0,1.8,48.1,51.9
Newburyport - Rupert A Nock Middle,02040305,1.1,1.1,2.5,92.6,0.2,0.0,2.5,52.1,47.9
Newton - A E Angier,02070005,6.9,12.0,6.6,68.4,0.3,0.0,5.9,53.4,46.6
Newton - Bigelow Middle,02070305,6.9,13.3,7.9,64.4,0.0,0.0,7.5,49.2,50.8
Newton - Bowen,02070015,6.0,23.0,6.0,56.8,0.0,0.0,8.1,50.8,49.2
Newton - C C Burr,02070020,2.4,17.1,6.8,67.0,0.0,0.0,6.6,52.1,47.9
Newton - Cabot,02070025,5.5,8.4,7.7,74.5,0.0,0.0,3.9,53.9,46.1
Newton - Charles E Brown Middle,02070310,3.4,18.2,7.1,65.9,0.1,0.0,5.3,48.3,51.7
Newton - Countryside,02070040,3.5,27.2,7.2,53.8,0.4,0.0,8.0,52.4,47.6
Newton - F A Day Middle,02070315,4.9,11.3,8.6,71.6,0.0,0.1,3.5,49.5,50.5
Newton - Franklin,02070055,5.7,10.2,11.0,67.1,0.5,0.0,5.5,47.9,52.1
Newton - Horace Mann,02070075,4.9,14.5,9.1,66.3,0.5,0.0,4.7,53.4,46.6
Newton - John Ward,02070120,2.2,11.2,4.3,77.0,0.7,0.0,4.7,43.5,56.5
Newton - Lincoln-Eliot,02070070,12.0,14.8,10.4,59.0,0.0,0.0,3.8,43.8,56.2
Newton - Mason-Rice,02070080,1.1,10.5,2.5,78.3,0.0,0.0,7.6,51.3,48.7
Newton - Memorial Spaulding,02070105,7.2,18.0,6.8,62.5,0.0,0.0,5.5,50.2,49.8
Newton - Newton Early Childhood Center,02070108,1.5,19.6,12.1,63.3,0.5,0.0,3.0,55.8,44.2
Newton - Newton North High,02070505,6.8,10.3,6.8,70.1,0.2,0.0,6.0,50.7,49.3
Newton - Newton South High,02070510,4.7,20.0,4.7,67.4,0.1,0.1,3.1,50.2,49.8
Newton - Oak Hill Middle,02070320,6.0,20.4,7.5,60.8,0.2,0.0,5.1,52.0,48.0
Newton - Peirce,02070100,7.3,11.4,6.6,67.1,0.0,0.0,7.6,57.6,42.4
Newton - Underwood,02070115,5.5,18.7,8.0,61.9,0.0,0.0,5.9,51.9,48.1
Newton - Williams,02070125,7.3,26.2,9.6,54.0,0.0,0.0,3.0,54.3,45.7
Newton - Zervas,02070130,3.4,13.1,4.7,71.7,0.0,0.3,6.9,49.2,50.8
Norfolk - Freeman-Centennial,02080005,0.7,1.8,1.2,93.9,0.4,0.0,2.1,52.5,47.5
Norfolk - H Olive Day,02080015,0.3,1.3,3.0,92.7,0.0,0.0,2.8,54.8,45.2
Norfolk County Agricultural - Norfolk County Agricultural,09150705,2.0,0.6,1.4,95.3,0.4,0.0,0.2,30.1,69.9
North Adams - Brayton,02090035,3.3,0.2,7.1,78.8,0.4,0.4,9.8,52.4,47.6
North Adams - Drury High,02090505,3.6,0.5,3.4,87.1,0.2,1.1,4.0,50.0,50.0
North Adams - Greylock,02090015,1.2,0.0,5.6,90.3,0.0,0.0,2.8,56.0,44.0
North Adams - J S Sullivan,02090008,2.9,0.0,3.7,86.5,0.4,0.4,6.1,54.1,45.9
North Andover - Annie L Sargent School,02110018,0.7,2.6,3.3,91.4,0.2,0.0,1.8,54.0,46.0
North Andover - Atkinson,02110001,4.8,11.0,15.8,65.7,0.2,0.8,1.8,53.5,46.5
North Andover - Franklin,02110010,1.1,11.5,3.2,82.7,0.2,0.9,0.4,50.5,49.5
North Andover - Kittredge,02110015,1.7,7.8,3.1,85.4,0.0,0.7,1.4,49.5,50.5
North Andover - North Andover High,02110505,1.8,5.3,5.3,85.9,0.3,0.2,1.3,50.9,49.1
North Andover - North Andover Middle,02110305,2.1,7.0,6.5,81.9,0.2,0.5,1.8,49.0,51.0
North Andover - Thomson,02110020,1.3,4.3,13.0,78.9,0.0,0.3,2.0,52.5,47.5
North Attleborough - Allen Avenue,02120005,1.4,8.0,4.2,85.4,0.0,0.0,0.9,54.9,45.1
North Attleborough - Amvet Boulevard,02120007,2.5,6.0,6.0,82.3,0.3,0.0,3.0,50.8,49.3
North Attleborough - Community,02120030,4.8,4.5,4.8,81.6,0.3,0.0,3.9,52.1,47.9
North Attleborough - Falls,02120010,1.1,3.0,3.0,89.3,0.0,0.0,3.7,45.9,54.1
North Attleborough - Joseph W Martin Jr Elementary,02120013,1.5,5.1,1.0,90.8,0.0,0.1,1.5,51.5,48.5
North Attleborough - North Attleboro High,02120505,1.8,3.6,2.2,90.7,0.3,0.0,1.4,52.1,47.9
North Attleborough - North Attleborough Early Learning Center,02120020,2.8,2.8,4.9,84.5,0.0,0.0,4.9,59.2,40.8
North Attleborough - North Attleborough Middle,02120305,2.3,3.9,2.4,89.4,0.5,0.0,1.4,46.5,53.5
North Attleborough - Roosevelt Avenue,02120015,0.4,5.0,2.3,90.0,0.0,0.0,2.3,53.3,46.7
North Brookfield - North Brookfield Elementary,02150015,0.6,0.0,3.6,89.9,0.3,0.0,5.6,50.0,50.0
North Brookfield - North Brookfield High,02150505,0.9,0.0,0.9,97.3,0.0,0.0,0.9,48.4,51.6
North Central Charter Essential (District) - North Central Charter Essential School,04740505,3.9,0.8,17.6,74.9,0.0,0.0,2.8,50.6,49.4
North Middlesex - Ashby Elementary,07350010,1.1,0.0,1.1,96.1,0.0,0.0,1.7,48.9,51.1
North Middlesex - Hawthorne Brook,07350030,1.1,0.8,1.4,95.3,0.2,0.0,1.3,50.5,49.5
North Middlesex - Nissitissit Middle School,07350310,0.3,0.3,1.1,96.3,0.0,0.3,1.6,48.2,51.8
North Middlesex - North Middlesex Regional,07350505,0.7,1.0,2.5,95.0,0.2,0.1,0.5,50.2,49.8
North Middlesex - Peter Fitzpatrick School,07350515,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
North Middlesex - Spaulding Memorial,07350005,0.2,1.2,2.8,91.3,0.4,0.0,4.0,47.9,52.1
North Middlesex - Squannacook Early Childhood Center,07350002,0.0,1.2,0.0,96.3,0.0,1.2,1.2,63.4,36.6
North Middlesex - Varnum Brook,07350035,0.4,1.4,2.6,92.5,0.3,0.0,2.7,51.1,48.9
North Reading - E Ethel Little School,02170003,0.0,2.5,1.7,93.4,0.0,0.0,2.5,49.9,50.1
North Reading - J Turner Hood,02170010,0.8,4.7,3.0,89.8,0.0,0.0,1.7,48.8,51.2
North Reading - L D Batchelder,02170005,0.2,2.4,1.8,92.0,0.0,0.0,3.6,52.2,47.8
North Reading - North Reading High,02170505,0.4,2.4,1.1,94.8,0.0,0.0,1.3,48.7,51.3
North Reading - North Reading Middle,02170305,0.6,2.9,2.3,92.5,0.0,0.3,1.5,50.4,49.6
North Shore Regional Vocational Technical - North Shore Regional Vocational,08540605,0.9,1.5,9.2,86.1,0.2,0.0,2.1,58.0,42.0
Northampton - Bridge Street,02100005,2.6,5.4,20.1,67.7,0.6,0.0,3.5,51.1,48.9
Northampton - Jackson Street,02100020,3.7,5.7,24.3,57.4,1.0,0.0,7.8,48.6,51.4
Northampton - John F Kennedy Middle School,02100410,2.8,3.1,22.2,69.0,0.3,0.0,2.7,51.0,49.0
Northampton - Leeds,02100025,2.4,1.2,16.7,71.7,0.6,0.3,7.1,52.7,47.3
Northampton - Northampton High,02100505,3.0,4.9,11.7,78.1,0.2,0.0,2.2,49.7,50.3
Northampton - R. K. Finn Ryan Road,02100029,1.7,2.5,13.9,76.8,0.4,0.0,4.6,49.4,50.6
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,1.4,1.2,13.8,82.7,0.5,0.2,0.2,61.1,38.9
Northboro-Southboro - Algonquin Regional High,07300505,0.8,6.6,2.4,88.0,0.1,0.8,1.4,48.9,51.1
Northborough - Fannie E Proctor,02130015,1.4,9.8,4.4,78.3,0.3,0.0,5.8,49.8,50.2
Northborough - Lincoln Street,02130003,1.0,5.9,1.3,90.6,0.7,0.0,0.7,52.8,47.2
Northborough - Marguerite E Peaslee,02130014,0.6,13.3,5.9,73.7,0.6,0.6,5.3,53.3,46.7
Northborough - Marion E Zeh,02130020,1.4,9.2,6.9,75.4,0.0,0.0,6.9,49.4,50.6
Northborough - Robert E. Melican Middle School,02130305,1.4,6.4,4.0,85.2,0.3,0.2,2.6,48.1,51.9
Northbridge - Northbridge Elementary,02140005,0.6,1.1,6.0,89.3,0.0,0.2,2.8,53.9,46.1
Northbridge - Northbridge High,02140505,0.7,0.4,2.2,94.4,0.1,0.0,2.1,49.3,50.7
Northbridge - Northbridge Middle,02140305,0.4,1.3,5.1,91.3,0.0,0.0,1.9,51.0,49.0
Northbridge - W Edward Balmer,02140001,0.3,1.0,5.2,90.3,0.0,0.2,3.0,53.3,46.7
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,3.3,1.4,24.9,68.3,0.5,0.0,1.7,57.4,42.6
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,08510605,1.1,0.4,2.3,95.1,0.0,0.0,1.1,58.9,41.1
Norton - Henri A. Yelle,02180060,1.5,1.7,1.7,93.7,0.0,0.2,1.2,50.4,49.6
Norton - J C Solmonese,02180015,1.0,1.4,2.8,92.2,0.0,0.0,2.6,53.6,46.4
Norton - L G Nourse Elementary,02180010,1.1,3.0,3.3,88.7,0.0,0.3,3.6,50.7,49.3
Norton - Norton High,02180505,1.5,1.4,0.8,94.3,0.0,0.3,1.7,53.5,46.5
Norton - Norton Middle,02180305,1.2,0.7,0.9,96.0,0.0,0.1,1.0,52.0,48.0
Norwell - Grace Farrar Cole,02190005,0.2,2.0,2.0,93.2,0.2,0.0,2.4,49.9,50.1
Norwell - Norwell High,02190505,0.9,1.8,1.0,94.8,0.0,0.3,1.2,48.7,51.3
Norwell - Norwell Middle School,02190405,0.2,1.5,1.2,96.3,0.0,0.2,0.7,50.0,50.0
Norwell - William G Vinal,02190020,0.9,1.7,0.0,96.2,0.0,0.5,0.7,50.0,50.0
Norwood - Balch,02200005,12.3,6.3,13.9,65.9,0.0,0.4,1.2,50.8,49.2
Norwood - Charles J Prescott,02200025,13.0,11.3,5.0,68.5,0.0,0.0,2.1,54.2,45.8
Norwood - Cornelius M Callahan,02200010,9.1,3.9,12.2,73.0,0.0,0.0,1.7,52.2,47.8
Norwood - Dr. Philip O. Coakley Middle School,02200305,9.1,5.3,7.6,77.1,0.1,0.0,0.7,50.9,49.1
Norwood - F A Cleveland,02200015,5.3,17.8,6.1,69.9,0.0,0.0,0.9,50.9,49.1
Norwood - George F. Willett,02200075,5.7,12.7,7.5,72.5,0.3,0.3,1.1,52.8,47.2
Norwood - John P Oldham,02200020,13.6,3.4,5.1,75.7,0.0,0.0,2.1,48.9,51.1
Norwood - Norwood High,02200505,7.5,2.0,4.7,84.7,0.1,0.0,1.0,51.5,48.5
Oak Bluffs - Oak Bluffs Elementary,02210005,4.4,2.3,11.4,72.9,1.6,0.5,7.0,52.2,47.8
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,08550605,0.5,0.7,0.2,97.6,0.2,0.0,0.9,61.4,38.6
Old Rochester - Old Rochester Regional High,07400505,2.9,1.0,0.9,93.2,0.1,0.0,1.9,52.1,47.9
Old Rochester - Old Rochester Regional Jr High,07400405,2.0,0.4,0.4,94.3,0.0,0.0,2.8,50.2,49.8
Orange - Butterfield,02230003,0.0,0.9,5.5,92.3,0.0,0.0,1.4,49.5,50.5
Orange - Dexter Park,02230010,1.1,0.8,6.4,88.7,0.4,0.0,2.6,53.0,47.0
Orange - Fisher Hill,02230015,0.4,0.4,4.8,91.2,0.0,0.0,3.2,49.0,51.0
Orleans - Orleans Elementary,02240005,3.8,2.9,3.4,88.0,0.0,1.0,1.0,51.4,48.6
Oxford - Alfred M Chaffee,02260010,0.0,1.6,9.1,86.5,0.0,0.2,2.7,48.3,51.7
Oxford - Clara Barton,02260005,0.8,1.1,6.5,89.2,0.0,0.0,2.4,50.4,49.6
Oxford - Oxford High,02260505,1.9,1.7,4.7,89.4,0.2,0.2,2.1,52.2,47.8
Oxford - Oxford Middle,02260405,1.2,1.1,6.4,88.2,0.2,0.0,2.9,55.1,44.9
Palmer - Converse Middle,02270305,1.0,1.6,2.9,90.8,1.0,0.3,2.4,53.0,47.0
Palmer - Old Mill Pond,02270008,2.3,1.2,4.4,91.7,0.3,0.0,0.0,54.9,45.1
Palmer - Palmer High,02270505,2.0,1.5,2.6,91.6,0.4,1.1,0.9,47.3,52.7
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,08600605,0.3,0.3,3.0,93.2,0.2,0.0,3.0,63.7,36.3
Peabody - Captain Samuel Brown,02290005,1.7,3.3,12.0,79.1,0.0,0.0,3.9,57.9,42.1
Peabody - Center,02290015,3.0,1.7,6.3,86.0,0.0,0.0,3.0,53.7,46.3
Peabody - J Henry Higgins Middle,02290305,3.8,1.7,11.8,80.9,0.1,0.0,1.8,50.4,49.6
Peabody - John E Burke,02290007,1.5,0.9,2.1,94.0,0.0,0.0,1.5,55.9,44.1
Peabody - John E. McCarthy,02290016,6.1,4.8,6.4,80.2,0.0,0.0,2.6,51.8,48.2
Peabody - Peabody Veterans Memorial High,02290510,2.0,1.6,13.9,80.7,0.4,0.0,1.5,50.4,49.6
Peabody - South Memorial,02290035,2.4,2.9,5.6,87.3,0.0,0.0,1.7,53.8,46.2
Peabody - Thomas Carroll,02290010,2.5,0.2,18.7,76.2,0.0,0.0,2.3,49.7,50.3
Peabody - West Memorial,02290045,0.8,0.4,4.2,92.4,0.0,0.0,2.1,52.1,47.9
Peabody - William A Welch Sr,02290027,4.9,1.5,32.1,56.8,0.0,0.3,4.3,47.8,52.2
Pelham - Pelham Elementary,02300005,2.4,6.5,4.9,77.2,0.8,0.0,8.1,50.4,49.6
Pembroke - Bryantville Elementary,02310003,1.8,0.4,0.7,96.9,0.0,0.1,0.0,55.1,44.9
Pembroke - Hobomock Elementary,02310010,0.4,1.8,0.2,96.9,0.0,0.6,0.0,54.5,45.5
Pembroke - North Pembroke Elementary,02310015,0.6,1.3,1.2,96.7,0.0,0.3,0.0,49.4,50.6
Pembroke - Pembroke Community Middle School,02310305,1.1,0.0,0.9,97.6,0.0,0.4,0.0,50.8,49.2
Pembroke - Pembroke High School,02310505,1.2,0.9,1.5,95.6,0.0,0.9,0.0,52.3,47.7
Pentucket - Dr Frederick N Sweetsir,07450020,0.4,0.8,5.0,89.5,0.0,0.0,4.2,58.6,41.4
Pentucket - Dr John C Page School,07450015,0.4,3.7,1.5,94.2,0.0,0.0,0.2,51.9,48.1
Pentucket - Elmer S Bagnall,07450005,0.2,0.9,0.6,97.9,0.0,0.0,0.3,51.9,48.1
Pentucket - Helen R Donaghue School,07450010,1.3,0.8,2.6,93.2,0.0,0.0,2.1,48.2,51.8
Pentucket - Pentucket Regional Middle,07450405,0.4,1.3,1.9,95.6,0.0,0.0,0.8,49.8,50.2
Pentucket - Pentucket Regional Sr High,07450505,0.8,1.3,0.8,95.9,0.1,0.0,1.1,48.4,51.6
Petersham - Petersham Center,02340005,0.9,0.9,3.5,89.6,0.0,0.0,5.2,56.5,43.5
