SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Whitman-Hanson - Indian Head,07800035,1.2,0.7,1.5,93.9,0.0,0.0,2.7,50.6,49.4
Whitman-Hanson - John H Duval,07800030,2.1,0.6,3.8,90.9,0.3,0.6,1.6,54.3,45.7
Whitman-Hanson - Louise A Conley,07800010,2.0,1.1,3.5,89.9,0.5,0.2,2.8,48.4,51.6
Whitman-Hanson - Maquan Elementary,07800025,0.9,0.9,2.8,94.2,0.0,0.0,1.2,57.2,42.8
Whitman-Hanson - Whitman Hanson Regional,07800505,2.8,0.4,2.3,91.8,0.3,0.2,2.3,50.1,49.9
Whitman-Hanson - Whitman Middle,07800310,2.3,0.3,2.4,93.4,0.2,0.0,1.4,50.0,50.0
Whittier Regional Vocational Technical - Whittier Regional Vocational,08850605,1.5,1.0,14.9,80.0,0.2,0.0,2.4,54.3,45.7
Williamsburg - Williamsburg Schools,03400020,0.0,0.6,3.1,95.6,0.6,0.0,0.0,49.4,50.6
Williamstown - Williamstown Elementary,03410010,0.7,4.3,5.5,81.5,0.0,0.0,8.0,52.3,47.7
Wilmington - Boutwell,03420005,0.7,5.6,6.9,81.9,0.0,0.0,4.9,51.4,48.6
Wilmington - North Intermediate,03420060,0.6,4.3,5.0,88.2,0.0,0.0,1.9,50.9,49.1
Wilmington - Shawsheen Elementary,03420025,1.3,4.4,5.2,85.7,0.3,0.0,3.1,50.6,49.4
Wilmington - West Intermediate,03420080,2.4,3.7,2.0,88.2,0.0,0.0,3.7,52.4,47.6
Wilmington - Wildwood,03420015,0.6,6.4,2.3,87.3,0.0,0.0,3.5,52.0,48.0
Wilmington - Wilmington High,03420505,0.9,3.6,2.0,91.5,0.1,0.5,1.4,47.3,52.7
Wilmington - Wilmington Middle School,03420330,1.3,4.0,2.4,90.5,0.0,0.1,1.7,52.6,47.4
Wilmington - Woburn Street,03420020,0.0,4.4,1.7,89.1,0.2,0.0,4.6,53.8,46.2
Winchendon - Memorial,03430040,1.4,2.4,5.1,87.1,0.0,0.3,3.7,51.2,48.8
Winchendon - Murdock Middle/High,03430505,1.7,1.1,4.5,91.3,0.3,0.0,1.0,52.3,47.7
Winchendon - Toy Town Elementary,03430050,1.8,3.5,7.1,84.4,0.3,0.0,2.9,48.2,51.8
Winchendon - Winchendon PreSchool Program,03430010,0.0,0.0,0.0,100.0,0.0,0.0,0.0,51.3,48.8
Winchester - Ambrose Elementary,03440045,0.4,3.6,2.4,92.1,0.0,0.0,1.6,50.8,49.2
Winchester - Lincoln Elementary,03440005,0.9,9.3,3.5,83.3,0.0,0.0,3.0,50.4,49.6
Winchester - Lynch Elementary,03440020,2.2,17.6,5.1,71.0,0.4,0.2,3.3,52.9,47.1
Winchester - McCall Middle,03440305,1.3,11.9,3.5,80.3,0.1,0.0,3.0,52.4,47.6
Winchester - Muraco Elementary,03440040,0.6,23.2,2.3,66.8,1.2,0.2,5.7,49.0,51.0
Winchester - Vinson-Owen Elementary,03440025,0.3,17.5,1.7,74.7,0.0,0.0,5.8,47.3,52.7
Winchester - Winchester High School,03440505,1.5,12.6,3.3,78.8,0.1,0.0,3.7,50.0,50.0
Winthrop - Arthur T. Cummings Elementary School,03460020,1.1,0.6,8.5,89.6,0.0,0.0,0.2,47.7,52.3
Winthrop - William P. Gorman/Fort Banks Elementary,03460015,1.6,1.0,10.4,84.9,0.0,0.2,2.0,52.5,47.5
Winthrop - Winthrop Middle School,03460305,1.6,0.2,8.7,86.2,0.7,0.0,2.7,52.0,48.0
Winthrop - Winthrop Sr High,03460505,3.1,1.3,9.9,84.1,0.2,0.2,1.3,46.4,53.6
Woburn - Clyde Reeves,03470040,6.7,9.6,4.1,77.4,0.0,0.2,2.0,48.0,52.0
Woburn - Daniel L Joyce Middle School,03470410,4.8,5.4,9.4,77.9,0.0,0.2,2.3,49.2,50.8
Woburn - Daniel P Hurld,03470020,2.3,3.8,3.8,88.3,0.9,0.0,0.9,52.1,47.9
Woburn - Goodyear Elementary School,03470005,5.1,4.5,9.3,81.1,0.0,0.0,0.0,48.0,52.0
Woburn - John F Kennedy Middle School,03470405,4.5,7.0,8.3,79.0,0.2,0.0,1.0,52.5,47.5
Woburn - Linscott-Rumford,03470025,9.9,15.5,7.8,65.5,0.0,0.0,1.3,47.8,52.2
Woburn - Malcolm White,03470055,7.0,5.4,12.1,71.1,0.6,0.0,3.8,49.8,50.2
Woburn - Mary D Altavesta,03470065,10.5,19.5,14.3,51.0,1.0,0.0,3.8,49.5,50.5
Woburn - Shamrock,03470043,6.5,7.9,14.7,63.3,0.6,0.0,7.0,55.4,44.6
Woburn - Woburn High,03470505,5.4,4.5,7.9,80.2,0.1,0.3,1.7,49.9,50.1
Woburn - Wyman,03470060,1.0,4.6,4.6,89.3,0.5,0.0,0.0,51.8,48.2
Worcester - Belmont Street Community,03480020,19.0,7.3,52.1,18.3,0.2,0.0,3.1,51.2,48.8
Worcester - Burncoat Middle School,03480405,14.6,4.8,40.3,37.7,0.0,0.0,2.7,47.2,52.8
Worcester - Burncoat Senior High,03480503,18.0,5.9,36.4,37.6,0.2,0.0,1.9,50.2,49.8
Worcester - Burncoat Street,03480035,11.2,3.2,62.2,19.7,0.0,0.0,3.7,50.0,50.0
Worcester - Canterbury,03480045,10.4,21.0,45.1,21.0,0.3,0.0,2.2,54.1,45.9
Worcester - Chandler Elementary Community,03480050,10.5,7.3,69.3,9.8,0.0,0.0,3.3,50.3,49.8
Worcester - Chandler Magnet,03480052,5.5,8.9,67.1,16.3,0.0,0.0,2.2,51.3,48.7
Worcester - City View,03480053,12.7,3.3,48.4,29.8,0.0,0.0,5.9,51.6,48.4
Worcester - Claremont Academy,03480350,12.1,9.6,64.2,12.3,0.0,0.0,1.8,52.3,47.7
Worcester - Clark St Community,03480055,15.4,2.9,41.7,34.0,0.9,0.0,5.1,53.1,46.9
Worcester - Columbus Park,03480060,14.7,11.6,49.5,19.1,0.2,0.0,4.8,55.3,44.7
Worcester - Doherty Memorial High,03480512,14.0,9.7,29.5,43.7,0.7,0.0,2.5,49.8,50.2
Worcester - Elm Park Community,03480095,15.4,6.9,50.2,19.6,0.8,0.0,7.1,53.6,46.4
Worcester - Flagg Street,03480090,5.5,4.6,10.4,75.3,0.0,0.0,4.2,50.8,49.2
Worcester - Forest Grove Middle,03480415,11.1,7.7,31.7,46.4,0.1,0.0,3.1,55.8,44.2
Worcester - Francis J McGrath Elementary,03480177,22.9,5.1,32.0,35.3,0.4,0.0,4.4,54.5,45.5
Worcester - Gates Lane,03480110,14.5,15.2,29.1,35.3,0.0,0.0,5.9,66.6,33.4
Worcester - Goddard School/Science Technical,03480100,12.9,13.0,57.2,14.5,0.3,0.0,2.0,51.5,48.5
Worcester - Grafton Street,03480115,16.1,6.3,43.9,28.2,0.3,0.0,5.3,53.7,46.3
Worcester - Head Start,03480002,22.2,2.6,6.0,69.1,0.0,0.0,0.1,51.3,48.7
Worcester - Heard Street,03480136,11.2,12.4,16.5,54.3,0.7,0.0,4.9,49.8,50.2
Worcester - Jacob Hiatt Magnet,03480140,19.0,4.6,51.6,19.2,0.2,0.0,5.4,49.2,50.8
Worcester - Lake View,03480145,13.3,10.5,20.6,50.8,0.3,0.0,4.4,45.7,54.3
Worcester - Lincoln Street,03480160,20.7,2.7,59.8,14.1,0.0,0.0,2.7,44.5,55.5
Worcester - May Street,03480175,7.7,8.3,22.4,53.0,0.0,0.0,8.6,50.5,49.5
Worcester - Midland Street,03480185,3.9,7.8,17.4,64.3,0.0,0.0,6.5,53.9,46.1
Worcester - Nelson Place,03480200,9.0,5.2,11.4,70.3,0.0,0.0,4.2,52.0,48.0
Worcester - Norrback Avenue,03480202,13.7,5.4,25.1,52.8,0.0,0.0,3.1,49.7,50.3
Worcester - North High,03480515,20.1,9.2,46.1,22.9,0.2,0.1,1.4,53.8,46.2
Worcester - Quinsigamond,03480210,16.6,9.6,36.2,32.3,0.1,0.0,5.3,49.1,50.9
Worcester - Rice Square,03480215,17.4,7.7,30.3,39.0,0.0,0.0,5.7,52.9,47.1
Worcester - Roosevelt,03480220,11.1,5.3,32.8,45.6,0.0,0.0,5.2,51.1,48.9
Worcester - South High Community,03480520,18.2,16.0,39.1,24.8,0.7,0.1,1.0,54.9,45.1
Worcester - Sullivan Middle,03480423,14.9,11.8,39.7,30.4,0.3,0.0,3.0,49.9,50.1
Worcester - Tatnuck,03480230,19.5,4.9,24.4,44.6,0.2,0.0,6.3,49.3,50.7
Worcester - Thorndyke Road,03480235,8.0,2.7,27.6,58.2,0.3,0.0,3.3,51.6,48.4
Worcester - Union Hill School,03480240,16.2,5.5,57.0,14.2,0.4,0.0,6.7,57.6,42.4
Worcester - University Pk Campus School,03480285,9.1,22.9,48.2,19.4,0.0,0.0,0.4,49.8,50.2
Worcester - Vernon Hill School,03480280,15.7,6.5,45.5,28.0,0.4,0.0,3.9,55.8,44.2
Worcester - Wawecus Road School,03480026,12.8,3.7,33.5,47.0,0.0,0.0,3.0,50.6,49.4
Worcester - West Tatnuck,03480260,5.8,5.8,12.1,68.6,0.0,0.0,7.8,48.4,51.6
Worcester - Woodland Academy,03480030,9.0,8.8,69.4,10.3,0.2,0.0,2.3,51.4,48.6
Worcester - Worcester Arts Magnet School,03480225,11.2,3.5,21.3,56.8,0.3,0.0,6.9,45.3,54.7
Worcester - Worcester East Middle,03480420,15.6,8.1,44.8,27.5,0.6,0.0,3.4,55.8,44.2
Worcester - Worcester Technical High,03480605,11.9,4.3,35.1,46.2,0.5,0.1,1.9,47.0,53.0
Wrentham - Charles E Roderick,03500010,0.6,1.7,1.5,94.1,0.0,0.0,2.1,51.9,48.1
Wrentham - Delaney,03500003,0.3,0.9,3.1,92.8,0.0,0.0,2.9,54.6,45.4
State Totals - State Totals,00000000,8.6,5.9,16.4,66.0,0.2,0.1,2.7,51.2,48.8
